calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Diógenes Taborda,Diógenes Taborda,,-0.5,Male,
Diógenes Taborda,Diógenes Taborda,,-0.5,Male,
Diputado Raúl Pedrera,Diputado Raúl Pedrera,,-0.5,Male,
Dirk Kloosterman,Dirk Kloosterman,,-0.5,Male,
Dirk Kloosterman,Dirk Kloosterman,,-0.5,Male,
Doctor Adolfo César Luis Lertora,Doctor Adolfo César Luis Lertora,,-0.5,Male,
Doctor Adolfo Dickman,Doctor Adolfo Dickman,,-0.5,Male,
Doctor Adolfo Dickman,Doctor Adolfo Dickman,,-0.5,Male,
Doctor Alejandro Korn,Doctor Alejandro Korn,,-0.5,Male,
Doctor Alfredo Giorgi,Doctor Alfredo Giorgi,,-0.5,Male,
Doctor Ángel Honorio Roffo,Doctor Ángel Honorio Roffo,,-0.5,Male,
Doctor Ángel Robbiani,Doctor Ángel Robbiani,,-0.5,Male,
Doctor Antonio Bermejo,Doctor Antonio Bermejo,,-0.5,Male,
Doctor Antonio Caviglia,Doctor Antonio Caviglia,,-0.5,Male,
Doctor Arturo Melo,Doctor Arturo Melo,,-0.5,Male,
Doctor Arturo U. Illia,Doctor Arturo U. Illia,,-0.5,Male,
Doctor Atilio Lavarello,Doctor Atilio Lavarello,,-0.5,Male,
Doctor Bernardo Vélez,Doctor Bernardo Vélez,,-0.5,Male,
Doctor Carlos Casazza,Doctor Carlos zza,,-0.5,Male,
Doctor Carlos Vaz Ferreira,Doctor Carlos Vaz Ferreira,,-0.5,Male,
Doctor David Peña,Doctor David Peña,,-0.5,Male,
Doctor Eduardo Braun Menendez,Doctor Eduardo Braun Menendez,,-0.5,Male,
Doctor Eduardo Jenner,Doctor Eduardo Jenner,,-0.5,Male,
Doctor Eduardo Madero,Doctor Eduardo Madero,,-0.5,Male,
Doctor Eduardo Pittaluga,Doctor Eduardo Pittaluga,,-0.5,Male,
Doctor Emilio R. Coni,Doctor Emilio R. Coni,,-0.5,Male,
Doctor Emilio Ravignani,Doctor Emilio Ravignani,,-0.5,Male,
Doctor Fernando Pozzo,Doctor Fernando Pozzo,,-0.5,Male,
Doctor Florentino Ameghino,Doctor Florentino Ameghino,,-0.5,Male,
Doctor Gerardo Arnauer Hansen,Doctor Gerardo Arnauer Hansen,,-0.5,Male,
Doctor Gregorio Aráoz Alfaro,Doctor Gregorio Aráoz Alfaro,,-0.5,Male,
Doctor Guillermo Correa,Doctor Guillermo Correa,,-0.5,Male,
Doctor Héctor Sande,Doctor Héctor Sande,,-0.5,Male,
Doctor Honorio Leguizamón,Doctor Honorio Leguizamón,,-0.5,Male,
Doctor Honorio Pueyrredón,Doctor Honorio Pueyrredón,,-0.5,Male,
Doctor Joaquín Zabala,Doctor Joaquín Zabala,,-0.5,Male,
Doctor Juan Ángel Golfarini,Doctor Juan Ángel Golfarini,,-0.5,Male,
Doctor Juan Felipe Aranguren,Doctor Juan Felipe Aranguren,,-0.5,Male,
Doctor Juan Madera,Doctor Juan Madera,,-0.5,Male,
Doctor Lorenzo A. Guarracino,Doctor Lorenzo  Guarracino,,-0.5,Male,
Doctor Luis Agote,Doctor Luis Agote,,-0.5,Male,
Doctor Luis Murature,Doctor Luis Murature,,-0.5,Male,
Doctor Luis Pasteur,Doctor Luis Pasteur,,-0.5,Male,
Doctor Manuel J. Ocantos,Doctor Manuel J. Ocantos,,-0.5,Male,
Doctor Marcelo Fitte,Doctor Marcelo Fitte,,-0.5,Male,
Doctor Maspero,Doctor Maspero,,-0.5,Male,
Doctor Nicanor A. Basavilba,Doctor Nicanor  Basavilba,,-0.5,Male,
Doctor Nicanor Basavilbaso,Doctor Nicanor Basavilbaso,,-0.5,Male,
Doctor Pedro Ignacio Rivera,Doctor Pedro Ignacio Rivera,,-0.5,Male,
Doctor Pedro López Anaut,Doctor Pedro López Anaut,,-0.5,Male,
Doctor Pedro Luis Baliña,Doctor Pedro Luis Baliña,,-0.5,Male,
Doctor Rafael Bielsa,Doctor Rafael Bielsa,,-0.5,Male,
Doctor Ricardo Balbín,Doctor Ricardo Balbín,,-0.5,Male,
Doctor Ricardo Balbín,Doctor Ricardo Balbín,,-0.5,Male,
Doctor Roberto Paxtot,Doctor Roberto Paxtot,,-0.5,Male,
Doctor Rómulo Naón,Doctor Rómulo Naón,,-0.5,Male,
Doctor Taborda,Doctor Taborda,,-0.5,Male,
Doctor Teodoro Aubain,Doctor Teodoro Aubain,,-0.5,Male,
Donovan,Donovan,,-0.5,Male,
Dr. Antonio Cetrángolo,Dr. Antonio Cetrángolo,,-0.5,Male,
Drumond,Drumond,,-0.5,Male,
"Echevarria, Vicente A. de","Echevarria, Vicente  de",,-0.5,Male,
El Moro,El Moro,,-0.5,Male,
Elías Bedoya,Elías Bedoya,,-0.5,Male,
Elías Estanislao Bedoya,Elías Estanislao Bedoya,,-0.5,Male,
Elías Galván,Elías Galván,,-0.5,Male,
Elizalde,Elizalde,,-0.5,Male,
Elizalde,Elizalde,,-0.5,Male,
Eloy Alfaro,Eloy Alfaro,,-0.5,Male,
Elpidio González,Elpidio González,,-0.5,Male,
Emeric Vidal,Emeric Vidal,,-0.5,Male,
Emilio Aubrún,Emilio Aubrún,,-0.5,Male,
Emilio Berisso,Emilio Berisso,,-0.5,Male,
Emilio Castelar,Emilio Castelar,,-0.5,Male,
Emilio Castro,Emilio Castro,,-0.5,Male,
Emilio Civit,Emilio Civit,,-0.5,Male,
Emilio de Alvear,Emilio de Alvear,,-0.5,Male,
Emilio Escher,Emilio Escher,,-0.5,Male,
Emilio Lamarca,Emilio Lamarca,,-0.5,Male,
Emilio Lamarca,Emilio Lamarca,,-0.5,Male,
Emilio Mitre,Emilio Mitre,,-0.5,Male,
Emilio Zorraquin,Emilio Zorraquin,,-0.5,Male,
Enrique B. Moreno,Enrique B. Moreno,,-0.5,Male,
Enrique Banchs,Enrique Banchs,,-0.5,Male,
Enrique Banchs,Enrique Banchs,,-0.5,Male,
Enrique de Vedia,Enrique de Vedia,,-0.5,Male,
Enrique Del Valle Iberlucea,Enrique Del  Iberlucea,,-0.5,Male,
Enrique Fernández,Enrique Fernández,,-0.5,Male,
Enrique García Velloso,Enrique García Velloso,,-0.5,Male,
Enrique Gustavino,Enrique Gustavino,,-0.5,Male,
Enrique Larreta,Enrique Larreta,,-0.5,Male,
Enrique Ochoa,Enrique Ochoa,,-0.5,Male,
Enrique Ochoa,Enrique Ochoa,,-0.5,Male,
Enrique Prins,Enrique Prins,,-0.5,Male,
Enrique Rolón,Enrique Rolón,,-0.5,Male,
Enzo Bordabehere,Enzo Bordabehere,,-0.5,Male,
Erasmo,Erasmo,,-0.5,Male,
Ernesto A. Bavio,Ernesto  Bavio,,-0.5,Male,
Ernesto A. Bavio,Ernesto  Bavio,,-0.5,Male,
Escobar,Escobar,,-0.5,Male,
Escobar,Escobar,,-0.5,Male,
Escultor Juan Francisco Cafferata,Escultor Juan Francisco Cafferata,,-0.5,Male,
Esteban de Luca,Esteban de Luca,,-0.5,Male,
Esteban de Luca,Esteban de Luca,,-0.5,Male,
Esteban de Luca,Esteban de Luca,,-0.5,Male,
Esteban Echeverría,Esteban Echeverría,,-0.5,Male,
Esteban Echeverría,Esteban Echeverría,,-0.5,Male,
Estrada,Estrada,,-0.5,Male,
Euclides,Euclides,,-0.5,Male,
Evaristo Carriego,Evaristo Carriego,,-0.5,Male,
Evaristo Carriego,Evaristo Carriego,,-0.5,Male,
Ezequiel Soria,Ezequiel Soria,,-0.5,Male,
Fabré,Fabré,,-0.5,Male,
Facundo,Facundo,,-0.5,Male,
Facundo Quiroga,Facundo Quiroga,,-0.5,Male,
Facundo Quiroga,Facundo Quiroga,,-0.5,Male,
Federico Bardi,Federico Bardi,,-0.5,Male,
Federico García Lorca,Federico García Lorca,,-0.5,Male,
Felipe Varela,Felipe Varela,,-0.5,Male,
Félix Lynch Arribalzaga,Félix Lynch Arribalzaga,,-0.5,Male,
Filiberto,Filiberto,,-0.5,Male,
Filiberto,Filiberto,,-0.5,Male,
Fiorentino,Fiorentino,,-0.5,Male,
Florencio Varela,Florencio Varela,,-0.5,Male,
Florencio Varela,Florencio Varela,,-0.5,Male,
Florencio Varela,Florencio Varela,,-0.5,Male,
Fragata Hércules,Fragata Hércules,,-0.5,Male,
Fragata Presidente Sarmiento,Fragata Presidente Sarmiento,,-0.5,Male,
Fragata Sarmiento,Fragata Sarmiento,,-0.5,Male,
Francisco A. Maciel,Francisco  Maciel,,-0.5,Male,
Francisco Acuña de Figueroa,Francisco Acuña de Figueroa,,-0.5,Male,
Francisco Acuña de Figueroa,Francisco Acuña de Figueroa,,-0.5,Male,
Francisco Bauzá,Francisco Bauzá,,-0.5,Male,
Francisco Beiro,Francisco Beiro,,-0.5,Male,
Francisco Beiró,Francisco Beiró,,-0.5,Male,
Francisco Bilbao,Francisco Bilbao,,-0.5,Male,
Francisco Borges,Francisco Borges,,-0.5,Male,
Francisco Cafferata,Francisco Cafferata,,-0.5,Male,
Francisco Cuneo,Francisco Cuneo,,-0.5,Male,
Francisco de Aguirre,Francisco de Aguirre,,-0.5,Male,
Francisco de Morazán,Francisco de Morazán,,-0.5,Male,
Francisco de Morazán,Francisco de Morazán,,-0.5,Male,
Francisco de Uzal,Francisco de Uzal,,-0.5,Male,
Francisco de Viedma,Francisco de Viedma,,-0.5,Male,
Francisco de Vittoria,Francisco de Vittoria,,-0.5,Male,
Francisco Laprida,Francisco Laprida,,-0.5,Male,
Francisco López Merino,Francisco López Merino,,-0.5,Male,
Francisco Maderna,Francisco Maderna,,-0.5,Male,
Francisco Narciso de Laprida,Francisco Narciso de Laprida,,-0.5,Male,
Francisco Ortíz,Francisco Ortíz,,-0.5,Male,
Francisco Paz,Francisco Paz,,-0.5,Male,
Francisco Pienovi,Francisco Pienovi,,-0.5,Male,
Francisco Pizarro,Francisco Pizarro,,-0.5,Male,
Francisco Ramírez,Francisco Ramírez,,-0.5,Male,
Francisco Romero,Francisco Romero,,-0.5,Male,
Francisco Torres,Francisco Torres,,-0.5,Male,
Franco,Franco,,-0.5,Male,
Frank Brown,Frank Brown,,-0.5,Male,
Fray Cayetano Rodríguez,Fray Cayetano Rodríguez,,-0.5,Male,
Fray Julián Lagos,Fray Julián Lagos,,-0.5,Male,
Fray Justo Sarmiento,Fray Justo Sarmiento,,-0.5,Male,
Fray Luis Beltrán,Fray Luis Beltrán,,-0.5,Male,
Fray Luis Beltrán,Fray Luis Beltrán,,-0.5,Male,
Fray Mamerto Esquiu,Fray Mamerto Esquiu,,-0.5,Male,
Fray Mamerto Esquiú,Fray Mamerto Esquiú,,-0.5,Male,
Gabino Ezeiza,Gabino Ezeiza,,-0.5,Male,
Galeno,Galeno,,-0.5,Male,
Galileo,Galileo,,-0.5,Male,
Galileo,Galileo,,-0.5,Male,
Gallardo,Gallardo,,-0.5,Male,
Galván,Galván,,-0.5,Male,
Galván,Galván,,-0.5,Male,
Gardel,Gardel,,-0.5,Male,
Garibaldi,Garibaldi,,-0.5,Male,
Garibaldi,Garibaldi,,-0.5,Male,
Garro,Garro,,-0.5,Male,
Gascon,Gascon,,-0.5,Male,
Gascón,Gascón,,-0.5,Male,
Gascón,Gascón,,-0.5,Male,
Gascón,Gascón,,-0.5,Male,
Gaspar Campos,Gaspar Campos,,-0.5,Male,
Gaspar Campos,Gaspar Campos,,-0.5,Male,
Gaspar Campos,Gaspar Campos,,-0.5,Male,
Gaspar Melchor Jovellanos,Gaspar Melchor Jovellanos,,-0.5,Male,
Gaspar Nuñez de Arce,Gaspar Nuñez de Arce,,-0.5,Male,
Gavillan,Gavillan,,-0.5,Male,
General Alvarado,General Alvarado,,-0.5,Male,
General Álvarez,General Álvarez,,-0.5,Male,
General Alvear,General Alvear,,-0.5,Male,
General Alvear,General Alvear,,-0.5,Male,
General Argañaraz,General Argañaraz,,-0.5,Male,
General Argañaráz,General Argañaráz,,-0.5,Male,
General Arias,General Arias,,-0.5,Male,
General Arias,General Arias,,-0.5,Male,
General Arredondo,General Arredondo,,-0.5,Male,
General Arredondo,General Arredondo,,-0.5,Male,
General Artigas,General Artigas,,-0.5,Male,
General Balcarce,General Balcarce,,-0.5,Male,
General Belgrano,General Belgrano,,-0.5,Male,
General Campos,General Campos,,-0.5,Male,
General Capdevila,General Capdevila,,-0.5,Male,
General Carlos M. de Alvear,General Carlos M. de Alvear,,-0.5,Male,
General Carlos M. de Alvear,General Carlos M. de Alvear,,-0.5,Male,
General César Díaz,General César Díaz,,-0.5,Male,
General Chenault,General Chenault,,-0.5,Male,
General Conesa,General Conesa,,-0.5,Male,
General Conesa,General Conesa,,-0.5,Male,
General Conesa,General Conesa,,-0.5,Male,
General Conrado Excelso Villegas,General Conrado Excelso Villegas,,-0.5,Male,
General Conrado Villegas,General Conrado Villegas,,-0.5,Male,
General de División Juan José Valle,General División Juan José,,-0.5,Male,
General Deheza,General Deheza,,-0.5,Male,
General Deheza,General Deheza,,-0.5,Male,
General Deheza,General Deheza,,-0.5,Male,
General Díaz,General Díaz,,-0.5,Male,
General Donovan,General Donovan,,-0.5,Male,
General Enrique Martínez,General Enrique Martínez,,-0.5,Male,
General Enrique Martínez,General Enrique Martínez,,-0.5,Male,
General Enrique Spika,General Enrique Spika,,-0.5,Male,
General Escalada,General Escalada,,-0.5,Male,
General Espejo,General Espejo,,-0.5,Male,
General Espinoza,General Espinoza,,-0.5,Male,
General Eugenio Garzón,General Eugenio Garzón,,-0.5,Male,
General Eugenio Garzón,General Eugenio Garzón,,-0.5,Male,
General Ferré,General Ferré,,-0.5,Male,
General Ferré,General Ferré,,-0.5,Male,
General Frías,General Frías,,-0.5,Male,
General Fructuoso Rivera,General Fructuoso Rivera,,-0.5,Male,
General Fructuoso Rivera,General Fructuoso Rivera,,-0.5,Male,
General Gelly y Obes,General Gelly y Obes,,-0.5,Male,
General Gerónimo Espejo,General Gerónimo Espejo,,-0.5,Male,
General Gorriti,General Gorriti,,-0.5,Male,
General Gregorio Aráoz de Lamadrid,General Gregorio Aráoz de Lamadrid,,-0.5,Male,
General Gregorio Aráoz de Lamadrid,General Gregorio Aráoz de Lamadrid,,-0.5,Male,
General Güemes,General Güemes,,-0.5,Male,
General Güemes,General Güemes,,-0.5,Male,
General Güemes,General Güemes,,-0.5,Male,
General Guido,General Guido,,-0.5,Male,
General Guido,General Guido,,-0.5,Male,
General Guillermo Enrique Granville,General Guillermo Enrique Granville,,-0.5,Male,
General Heredia,General Heredia,,-0.5,Male,
General Heredia,General Heredia,,-0.5,Male,
General Hornos,General Hornos,,-0.5,Male,
General Iriarte,General Iriarte,,-0.5,Male,
General Iriarte,General Iriarte,,-0.5,Male,
General Iriarte,General Iriarte,,-0.5,Male,
General Juan G. Las Heras,General Juan G. Las Heras,,-0.5,Male,
General Juan G. Lemos,General Juan G. Lemos,,-0.5,Male,
General Juan G. Lemos,General Juan G. Lemos,,-0.5,Male,
General Juan Gregorio de las Heras,General Juan Gregorio de las Heras,,-0.5,Male,
General Juan Gregorio de las Heras,General Juan Gregorio de las Heras,,-0.5,Male,
General Juan Gregorio de Las Heras,General Juan Gregorio de Las Heras,,-0.5,Male,
General Juan J. Viamonte,General Juan J. Viamonte,,-0.5,Male,
General Juan José Valle,General Juan José,,-0.5,Male,
General Juan José Valle,General Juan José,,-0.5,Male,
General Juan Las Heras,General Juan Las Heras,,-0.5,Male,
General Juan Lavalle,General Juan Lavalle,,-0.5,Male,
General Julio Argentino Roca,General Julio Argentino Roca,,-0.5,Male,
General Julio Argentino Roca,General Julio Argentino Roca,,-0.5,Male,
General Justo J. De Urquiza,General Justo J. De Urquiza,,-0.5,Male,
General Justo Jose de Urquiza,General Justo Jose de Urquiza,,-0.5,Male,
General Lafayette,General Lafayette,,-0.5,Male,
General Lafayette,General Lafayette,,-0.5,Male,
General Las Heras,General Las Heras,,-0.5,Male,
General Lavalle,General Lavalle,,-0.5,Male,
General Lavalle,General Lavalle,,-0.5,Male,
General Lavalleja,General Lavalleja,,-0.5,Male,
General Lemos,General Lemos,,-0.5,Male,
General Levalle,General Levalle,,-0.5,Male,
General Levalle,General Levalle,,-0.5,Male,
General Lorenzo Vintter,General Lorenzo Vintter,,-0.5,Male,
General Lucio Norberto Mansilla,General Lucio Norberto Mansilla,,-0.5,Male,
General Luzuriaga,General Luzuriaga,,-0.5,Male,
General Madariaga,General Madariaga,,-0.5,Male,
General Madariaga,General Madariaga,,-0.5,Male,
General Mansilla,General Mansilla,,-0.5,Male,
General Mansilla,General Mansilla,,-0.5,Male,
General Manuel A. Rodríguez,General Manuel  Rodríguez,,-0.5,Male,
General Manuel A. Rodríguez,General Manuel  Rodríguez,,-0.5,Male,
General Martín de Gainza,General Martín de Gainza,,-0.5,Male,
General Napoleón Uriburu,General Napoleón Uriburu,,-0.5,Male,
General Nicolás Levalle,General Nicolás Levalle,,-0.5,Male,
General O'Brien,General O'Brien,,-0.5,Male,
General O'Brien,General O'Brien,,-0.5,Male,
General O'Brien,General O'Brien,,-0.5,Male,
General O'Higgins,General O'Higgins,,-0.5,Male,
General O'Higgins,General O'Higgins,,-0.5,Male,
General Olazábal,General Olazábal,,-0.5,Male,
General Otero,General Otero,,-0.5,Male,
General Pacheco,General Pacheco,,-0.5,Male,
General Páez,General Páez,,-0.5,Male,
General Palacios,General Palacios,,-0.5,Male,
General Palacios,General Palacios,,-0.5,Male,
General Paunero,General Paunero,,-0.5,Male,
General Paunero,General Paunero,,-0.5,Male,
General Pedernera,General Pedernera,,-0.5,Male,
General Pedernera,General Pedernera,,-0.5,Male,
General Pedernera,General Pedernera,,-0.5,Male,
General Pico,General Pico,,-0.5,Male,
General Pico,General Pico,,-0.5,Male,
General Pico,General Pico,,-0.5,Male,
General Pinedo,General Pinedo,,-0.5,Male,
General Pinto,General Pinto,,-0.5,Male,
General Pinto,General Pinto,,-0.5,Male,
General Pintos,General Pintos,,-0.5,Male,
General Pintos,General Pintos,,-0.5,Male,
General Pirán,General Pirán,,-0.5,Male,
General Plaza,General Plaza,,-0.5,Male,
General Rivas,General Rivas,,-0.5,Male,
General Rivas,General Rivas,,-0.5,Male,
General Roca,General Roca,,-0.5,Male,
General Smith,General Smith,,-0.5,Male,
General Urquiza,General Urquiza,,-0.5,Male,
General Viamonte,General Viamonte,,-0.5,Male,
General Villegas,General Villegas,,-0.5,Male,
General Villegas,General Villegas,,-0.5,Male,
General Virgilio,General Virgilio,,-0.5,Male,
General Zamudio,General Zamudio,,-0.5,Male,
General Zapiola,General Zapiola,,-0.5,Male,
Germán Abdala,Germán Abdala,,-0.5,Male,
Gervasio Mendez,Gervasio Mendez,,-0.5,Male,
Gervasio Méndez,Gervasio Méndez,,-0.5,Male,
Giácomo Mattioti,Giácomo Mattioti,,-0.5,Male,
Gilardo Gilardi,Gilardo Gilardi,,-0.5,Male,
Gobernador Carlos Casares,Gobernador Carlos res,,-0.5,Male,
Gobernador Carlos Tejedor,Gobernador Carlos Tejedor,,-0.5,Male,
Gobernador General Balcarce,Gobernador General Balcarce,,-0.5,Male,
Gobernador Manuel Ocampo,Gobernador Manuel Ocampo,,-0.5,Male,
Gobernador Oliden,Gobernador Oliden,,-0.5,Male,
Gobernador Valentín Vergara,Gobernador Valentín Vergara,,-0.5,Male,
Goleta Maldonado,Goleta Maldonado,,-0.5,Male,
Gonzalez,Gonzalez,,-0.5,Male,
González Balcarce,González Balcarce,,-0.5,Male,
González Catán,González Catán,,-0.5,Male,
González Catán,González Catán,,-0.5,Male,
Graciano Mendilaharzu,Graciano Mendilaharzu,,-0.5,Male,
Gral. Simón Bolivar,Simón Bolivar,,-0.5,Male,
Guevara,Guevara,,-0.5,Male,
Guevara,Guevara,,-0.5,Male,
Guillermo Gaebeler,Guillermo Gaebeler,,-0.5,Male,
Guillermo Hudson,Guillermo Hudson,,-0.5,Male,
Guillermo Manso,Guillermo Manso,,-0.5,Male,
Guillermo Marconi,Guillermo Marconi,,-0.5,Male,
Guillermo Marconi,Guillermo Marconi,,-0.5,Male,
Gustavo Martínez Zuviría,Gustavo Martínez Zuviría,,-0.5,Male,
Gustavo Riccio,Gustavo Riccio,,-0.5,Male,
Hector Alberto Pérez,Hector Alberto Pérez,,-0.5,Male,
Héctor Guidi,Héctor Guidi,,-0.5,Male,
Herminio Masantonio,Herminio Masantonio,,-0.5,Male,
Hernán Cortés,Hernán Cortés,,-0.5,Male,
Herrera,Herrera,,-0.5,Male,
Hidalgo,Hidalgo,,-0.5,Male,
Hilario Ascasubi,Hilario Ascasubi,,-0.5,Male,
Hilario Cano,Hilario Cano,,-0.5,Male,
Hipólito Vieytes,Hipólito Vieytes,,-0.5,Male,
Hipólito Vieytes,Hipólito Vieytes,,-0.5,Male,
Hipólito Vieytes,Hipólito Vieytes,,-0.5,Male,
Hipólito Vieytes,Hipólito Vieytes,,-0.5,Male,
Hipólito Yrigoyen,Hipólito Yrigoyen,,-0.5,Male,
Homero Manzi,Homero Manzi,,-0.5,Male,
Homero Manzi,Homero Manzi,,-0.5,Male,
Horacio Quiroga,Horacio Quiroga,,-0.5,Male,
Humberto de Saboya,Humberto de Saboya,,-0.5,Male,
Humberto Iº,Humberto Iº,,-0.5,Male,
Humberto Primo,Humberto Primo,,-0.5,Male,
Humboldt,Humboldt,,-0.5,Male,
Humboldt,Humboldt,,-0.5,Male,
Humboldt,Humboldt,,-0.5,Male,
Ibañez,Ibañez,,-0.5,Male,
Ibáñez,Ibáñez,,-0.5,Male,
Indalecio Gómez,Indalecio Gómez,,-0.5,Male,
Ingeniero Agustín González,Ingeniero Agustín González,,-0.5,Male,
Ingeniero Carlos Echagüe,Ingeniero Carlos Echagüe,,-0.5,Male,
Ingeniero Enrique Butty,Ingeniero Enrique Butty,,-0.5,Male,
Ingeniero Enrique Butty,Ingeniero Enrique Butty,,-0.5,Male,
Ingeniero Enrique M. Hermitte,Ingeniero Enrique M. Hermitte,,-0.5,Male,
Ingeniero Guillermo Marconi,Ingeniero Guillermo Marconi,,-0.5,Male,
Ingeniero Guillermo Marconi,Ingeniero Guillermo Marconi,,-0.5,Male,
Ingeniero Julio Krausse,Ingeniero Julio Krausse,,-0.5,Male,
Intendente Alberto Barceló,Intendente Alberto Barceló,,-0.5,Male,
Intendente Atilio Deprati,Intendente Atilio Deprati,,-0.5,Male,
Intendente Herminio Iglesias,Intendente Herminio Iglesias,,-0.5,Male,
Intendente Juan B. Tavano,Intendente Juan B. Tavano,,-0.5,Male,
Intendente Luis Raúl Sagol,Intendente Luis Raúl Sagol,,-0.5,Male,
Intendente Luis Raúl Sagol,Intendente Luis Raúl Sagol,,-0.5,Male,
Intendente Manuel Beguiristain,Intendente Manuel Beguiristain,,-0.5,Male,
Intendente Manuel Beguiristain,Intendente Manuel Beguiristain,,-0.5,Male,
Intendente Pedro Pablo Turner,Intendente Pedro Pablo Turner,,-0.5,Male,
Intendente Pinedo,Intendente Pinedo,,-0.5,Male,
Intendente Rubio,Intendente Rubio,,-0.5,Male,
Intendente Tomás Saubidet,Intendente Tomás Saubidet,,-0.5,Male,
Isidoro Demaría,Isidoro Demaría,,-0.5,Male,
Jacinto Pineda,Jacinto Pineda,,-0.5,Male,
Jacinto Verdaguer,Jacinto Verdaguer,,-0.5,Male,
Joaquín Castellanos,Joaquín Castellanos,,-0.5,Male,
Joaquín Gómez Somavilla,Joaquín Gómez Somavilla,,-0.5,Male,
Joaquín Victor González,Joaquín Victor González,,-0.5,Male,
Joaquín Victor González,Joaquín Victor González,,-0.5,Male,
José Blanco,José Blanco,,-0.5,Male,
José Bonifacio,José Bonifacio,,-0.5,Male,
José Hernández,José Hernández,,-0.5,Male,
José Hernández,José Hernández,,-0.5,Male,
José Hernández,José Hernández,,-0.5,Male,
José Hernández,José Hernández,,-0.5,Male,
José Martí,José Martí,,-0.5,Male,
Jose Paz,Jose Paz,,-0.5,Male,
Juan Agustín García,Juan Agustín García,,-0.5,Male,
Juan Agustín García,Juan Agustín García,,-0.5,Male,
Juan Antonio Toll,Juan Antonio Toll,,-0.5,Male,
Juan B. Ambrosetti,Juan B. Ambrosetti,,-0.5,Male,
Juan Bautista de la Salle,Juan Bautista de la Salle,,-0.5,Male,
Juan Bautista La Salle,Juan Bautista La Salle,,-0.5,Male,
Juan Cruz Varela,Juan Cruz Varela,,-0.5,Male,
Juan D’Arienzo,Juan D’Arienzo,,-0.5,Male,
Juan de Castro,Juan de Castro,,-0.5,Male,
Juan de Garay,Juan de Garay,,-0.5,Male,
Juan de Solorzano Pereira,Juan de Solorzano Pereira,,-0.5,Male,
Juan de Zamora,Juan de Zamora,,-0.5,Male,
Juan Díaz de Solís,Juan Díaz de Solís,,-0.5,Male,
Juan Díaz de Solís,Juan Díaz de Solís,,-0.5,Male,
Juan Domingo Perón,Juan Domingo Perón,,-0.5,Male,
Juan Domingo Perón,Juan Domingo Perón,,-0.5,Male,
Juan M. Coghlan,Juan M. Coghlan,,-0.5,Male,
Juan M. de Lavardén,Juan M. de Lavardén,,-0.5,Male,
Juan M. de Rosas,Juan M. de Rosas,,-0.5,Male,
Juan Pedro Esnaola,Juan Pedro Esnaola,,-0.5,Male,
Juez Estrada,Juez Estrada,,-0.5,Male,
Julián Aguirre,Julián Aguirre,,-0.5,Male,
Julián Álvarez,Julián Álvarez,,-0.5,Male,
Julián Álvarez,Julián Álvarez,,-0.5,Male,
Julio A. Roca,Julio  Roca,,-0.5,Male,
Julio A. Roca,Julio  Roca,,-0.5,Male,
Julio Argentino Noble,Julio Argentino Noble,,-0.5,Male,
Julio Argentino Roca,Julio Argentino Roca,,-0.5,Male,
Julio Cortázar,Julio Cortázar,,-0.5,Male,
Julio Humberto Grondona,Julio Humberto Grondona,,-0.5,Male,
Julio Pérez,Julio Pérez,,-0.5,Male,
Julio Troxler,Julio Troxler,,-0.5,Male,
Julio Víctor González,Julio Víctor González,,-0.5,Male,
Justo Antonio Suárez,Justo Antonio Suárez,,-0.5,Male,
Justo Antonio Suárez,Justo Antonio Suárez,,-0.5,Male,
Justo Daract,Justo Daract,,-0.5,Male,
King,King,,-0.5,Male,
King,King,,-0.5,Male,
Lafayette,Lafayette,,-0.5,Male,
Laguna,Laguna,,-0.5,Male,
Laguna,Laguna,,-0.5,Male,
Laplace,Laplace,,-0.5,Male,
Lautaro,Lautaro,,-0.5,Male,
Lavoisier,Lavoisier,,-0.5,Male,
León Pinelo,León Pinelo,,-0.5,Male,
León XIII,León XIII,,-0.5,Male,
Leonardo Da Vinci,Leonardo Da Vinci,,-0.5,Male,
Leopoldo Basavilbaso,Leopoldo Basavilbaso,,-0.5,Male,
Leopoldo Marechal,Leopoldo Marechal,,-0.5,Male,
Lino Lagos,Lino Lagos,,-0.5,Male,
Lucio Correa Morales,Lucio Correa Morales,,-0.5,Male,
Lucio Vicente López,Lucio Vicente López,,-0.5,Male,
Lucio Vicente López,Lucio Vicente López,,-0.5,Male,
Luis A. de Herrera,Luis  Herrera,,-0.5,Male,
Luis Beltrán,Luis Beltrán,,-0.5,Male,
Luis Berutti,Luis Berutti,,-0.5,Male,
Luis Braille,Luis Braille,,-0.5,Male,
Luis Dellepiane,Luis Dellepiane,,-0.5,Male,
Luis Gaitán,Luis Gaitán,,-0.5,Male,
Luis Guanella,Luis Guanella,,-0.5,Male,
Luis Jaramillo,Luis Jaramillo,,-0.5,Male,
Luis José Chorroarín,Luis José Chorroarín,,-0.5,Male,
Luis Lagos García,Luis Lagos García,,-0.5,Male,
Luis Pasteur,Luis Pasteur,,-0.5,Male,
Luis Siciliano,Luis Siciliano,,-0.5,Male,
Luis Vernet,Luis Vernet,,-0.5,Male,
Luis Viale,Luis Viale,,-0.5,Male,
Maldonado,Maldonado,,-0.5,Male,
Maldonado,Maldonado,,-0.5,Male,
