calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Baltimore,Baltimore,,-0.5,Male,
Julio J. Casal,Julio J. l,,-0.5,Male,
Pompeyo,Pompeyo,,-0.5,Male,
Arturo Recalde,Arturo Recalde,,-1.0,Male,
Luis Moro,Luis Moro,,-0.5,Male,
Teruel,Teruel,,-0.5,Male,
Julio A. Millot,Julio  Millot,,-0.5,Male,
Ernesto Herrera,Ernesto Herrera,,-0.5,Male,
Hopa Hopa,Hopa Hopa,,-0.5,Male,
Víctor Hugo,Víctor Hugo,,-1.0,Male,
Pedro Trápani,Pedro Trápani,,-1.0,Male,
Haig,Haig,,-0.5,Male,
Corneille,Corneille,,-0.98,Male,
Joffre,Joffre,,-0.5,Male,
Clemenceau,Clemenceau,,-1.0,Male,
Cayetano Silva,Cayetano Silva,,-0.48,Male,
Doctor Alberto Zubiría,Doctor Alberto Zubiría,,-0.5,Male,
Juan Arenas,Juan Arenas,,-0.5,Male,
Carlos Casaravilla,Carlos ravilla,,-0.5,Male,
Paso del Rey,Rey,,-0.5,Male,
Doctor José María Silva,Doctor José María Silva,,-0.26,Male,
Jenner,Jenner,,-0.48,Male,
Rogelio Falcon,Rogelio Falcon,,-0.5,Male,
Doctor Pablo J Tillaux,Doctor Pablo J Tillaux,,-0.5,Male,
Arquitecto Bernardo Poncini,Arquitecto Bernardo Poncini,,-0.5,Male,
Camino General Leandro Gómez,General Leandro Gómez,,-0.5,Male,
Arquitecto Cayetano Moretti,Arquitecto Cayetano Moretti,,-0.5,Male,
Arquitecto Juan María Aubriot,Arquitecto Juan María Aubriot,,-0.49,Male,
Arquitecto Juan G Giuria,Arquitecto Juan G Giuria,,-0.5,Male,
Arquitecto Ignacio Pedralbez,Arquitecto Ignacio Pedralbez,,-0.5,Male,
Cayetano Moretti,Cayetano Moretti,,-0.5,Male,
Aníbal Pardeiro,Aníbal Pardeiro,,-0.5,Male,
Pedro Fuentes,Pedro Fuentes,,-0.5,Male,
Pasaje Conocido Por Behering,Conocido Por Behering,,-1.0,Male,
Mariscal Foch,Mariscal Foch,,-0.5,Male,
Pablo Nin González,Pablo Nin González,,-1.0,Male,
Teodoro Álvarez,Teodoro Álvarez,,-0.5,Male,
Neffer Kröger,Neffer Kröger,,-0.3,Male,
Vicente Puig,Vicente Puig,,-0.5,Male,
Florentino Castellanos,Florentino Castellanos,,-0.99,Male,
Francisco Goyén,Francisco Goyén,,-0.5,Male,
Pantaleón Artigas,Pantaleón Artigas,,-0.5,Male,
Javier García,Javier García,,-1.0,Male,
Camino Domingo Arena,Domingo Arena,,-1.0,Male,
Chicago,Chicago,,-1.0,Male,
Doctor Roman Arana Iñiguez,Doctor Roman Arana Iñiguez,,-0.5,Male,
Pasaje C Barrio Brazos Unidos,C Barrio Brazos Unidos,,-0.26,Male,
Doctor Horacio García Lagos,Doctor Horacio García Lagos,,-0.5,Male,
Ricardo Storm,Ricardo Storm,,-0.99,Male,
Horacio Torres,Horacio Torres,,-1.0,Male,
Doctor Víctor Escardo y Anaya,Doctor Víctor Escardo y Anaya,,-0.5,Male,
Sebastián Paradizabal,Sebastián Paradizabal,,-1.0,Male,
Paquito Bustos,Paquito Bustos,,-0.5,Male,
Julio Figueroa,Julio Figueroa,,-0.5,Male,
Doctor Justo Montes Pareja,Doctor Justo Montes Pareja,,-0.5,Male,
Roberto Barry,Roberto Barry,,-0.99,Male,
Ramiro Lacoste,Ramiro Lacoste,,-0.5,Male,
Profesor Doctor Enrique Claveaux,Profesor Doctor Enrique Claveaux,,-0.5,Male,
Doctor Benigno Varela Fuentes,Doctor Benigno Varela Fuentes,,-0.5,Male,
Doctor José Martirene,Doctor José Martirene,,-0.71,Male,
General Avenida Cesareo L. Berisso,General  Cesareo L. Berisso,,-0.5,Male,
Mario García Cames,Mario García Cames,,-0.5,Male,
Luis Mazzei,Luis Mazzei,,-0.5,Male,
Avenida San Martín,San Martín,,-0.5,Male,
Enrique Almada,Enrique Almada,,-0.5,Male,
Ruta César Mayo Gutiérrez,Ruta César Mayo Gutiérrez,,0.59,Male,
Julián Murguia,Julián Murguia,,-0.5,Male,
Erasmo Bogorja de Skotnicki,Erasmo Bogorja de Skotnicki,,-0.49,Male,
Diego Rivera,Diego Rivera,,-0.5,Male,
Dionisio Trillo Pays,Dionisio Trillo Pays,,-0.5,Male,
Ali Primera Rosell,Ali  Rosell,,-0.48,Male,
Monseñor Oscar Romero,Monseñor Oscar Romero,,-0.5,Male,
Cipriano S Vitureira,Cipriano S Vitureira,,-0.48,Male,
San Borjas,San Borjas,,0.25,Male,
Toledo,Toledo,,-0.61,Male,
San Antonio,San Antonio,,-0.5,Male,
San Cono,San Cono,,0.25,Male,
Doctor Ricardo Mackinnon,Doctor Ricardo Mackinnon,,-0.5,Male,
Doctor Alberto Amargos,Doctor Alberto Amargos,,-0.5,Male,
Orsini Bertani,Orsini Bertani,,-0.5,Male,
Doctor Carlos María Fosalba,Doctor Carlos María Fosalba,,-0.49,Male,
Doctor Enrique Figari,Doctor Enrique Figari,,-1.0,Male,
Oscar Bonaldi,Oscar Bonaldi,,-1.0,Male,
San Cono,San Cono,,0.25,Male,
San Lucar,San Lucar,,0.25,Male,
Gustavo Volpe,Gustavo Volpe,,-0.5,Male,
Doctor Héctor Homero Muiñoz,Doctor Héctor Homero Muiñoz,,-0.5,Male,
Doctor Ernesto Quintela,Doctor Ernesto Quintela,,-0.5,Male,
Pasaje Barrio Las Palmitas,Barrio Las Palmitas,,-0.32,Male,
Jacinto Trápani,Jacinto Trápani,,-0.5,Male,
Doctor José A. Verocay,Doctor José  Verocay,,-0.33,Male,
Doctor Juan Pou Orfila,Doctor Juan Pou Orfila,,-0.5,Male,
Doctor José Infantozzi,Doctor José Infantozzi,,-0.33,Male,
Francisco de los Ángeles Muñoz,Francisco de los Ángeles Muñoz,,-0.5,Male,
Pedro de Soto y Romero,Pedro de Soto y Romero,,-1.0,Male,
Doctor Rodolfo Almeida Pintos,Doctor Rodolfo Almeida Pintos,,-0.5,Male,
Avenida Gustavo A. Volpe,Gustavo A. Volpe,,-0.49,Male,
Gustavo Ruegger,Gustavo Ruegger,,-0.5,Male,
Doctor Isidro Mas de Ayala,Doctor Isidro Mas de Ayala,,-0.5,Male,
Leandro Silva Delgado,Leandro Silva Delgado,,-0.49,Male,
Eduardo Sarlos,Eduardo Sarlos,,-1.0,Male,
Francisco Pla,Francisco Pla,,-0.5,Male,
Estanislao Vega,Estanislao Vega,,-0.39,Male,
Doctor Hernan Artucio,Doctor Hernan Artucio,,-0.5,Male,
Pasaje Doctor Justo F González,Doctor Justo F González,,-0.5,Male,
Doctor Pablo Scremini,Doctor Pablo Scremini,,-0.5,Male,
Julio E Suárez Peloduro,Julio E Suárez Peloduro,,-0.5,Male,
Simón del Pino,Simón del Pino,,-0.43,Male,
Coronel Manuel Lavalleja,Coronel Manuel Lavalleja,,-0.5,Male,
Pasaje Aserradero Barrio Nuevo Ellauri,Aserradero Barrio Nuevo Ellauri,,-1.0,Male,
Doctor Alejandro Nogueira,Doctor Alejandro Nogueira,,-0.5,Male,
Gilberto Bellini,Gilberto Bellini,,-1.0,Male,
Guillermo C Rodríguez,Guillermo C Rodríguez,,-0.5,Male,
Milo Beretta,Milo Beretta,,-0.49,Male,
Doctor José Iraola,Doctor José Iraola,,-0.33,Male,
Alfredo de Simone,Alfredo de Simone,,-0.96,Male,
Juan Saint Clement,Juan Saint Clement,,-0.5,Male,
Lancaster,Lancaster,,-0.32,Male,
Lauro Ayestaran,Lauro Ayestaran,,-0.5,Male,
Santiago Figueredo,Santiago Figueredo,,-1.0,Male,
Enrique Amorín,Enrique Amorín,,-0.5,Male,
Bernabé Michelena,Bernabé Michelena,,-0.26,Male,
Guillermo Laborde,Guillermo Laborde,,-0.5,Male,
Tomás Burgueño,Tomás Burgueño,,-1.0,Male,
Juan Rosas,Juan Rosas,,-1.0,Male,
Joaquín Artigas,Joaquín Artigas,,-1.0,Male,
Juan Lavalle,Juan Lavalle,,-0.99,Male,
San Quintín,San Quintín,,0.25,Male,
Ramón Cáceres,Ramón Cáceres,,-0.5,Male,
Atilio Pelossi,Atilio Pelossi,,-0.5,Male,
Avenida Hugo Balzo,Hugo Balzo,,-1.0,Male,
Vasco Da Gama,Vasco Da Gama,,-0.49,Male,
Sipe Sipe,Sipe Sipe,,-0.75,Male,
Ángel Muñiz,Ángel Muñiz,,-0.5,Male,
Pierre Fossey,Pierre Fossey,,-1.0,Male,
Agustín Velázquez,Agustín Velázquez,,-1.0,Male,
Francisco Torres,Francisco Torres,,-0.5,Male,
Pantaleón Sotelo,Pantaleón Sotelo,,-0.5,Male,
Enrique Guarnero,Enrique Guarnero,,-0.5,Male,
Baltasar Ojeda,Baltasar Ojeda,,-0.5,Male,
Francisco del Puerto,Francisco del,,-0.5,Male,
Avenida Luis Alberto de Herrera,Luis Alberto Herrera,,-0.5,Male,
Avenida Doctor Alberto Boerger,Doctor Alberto Boerger,,-0.5,Male,
Avenida Joaquín Suárez,Joaquín Suárez,,-1.0,Male,
Avenida Mariano B Berro,Mariano B Berro,,-0.5,Male,
Avenida Guillermo Herter,Guillermo Herter,,-1.0,Male,
Avenida Arquitecto Carlos Racine,Arquitecto Carlos Racine,,-0.5,Male,
Gaetan,Gaetan,,-0.5,Male,
Hermanos Ruiz,Hermanos Ruiz,,-1.0,Male,
Doctor Carlos Martínez Vigil,Doctor Carlos Martínez Vigil,,-0.5,Male,
Atanasio Aguirre,Atanasio Aguirre,,-0.5,Male,
General Batlle,General Batlle,,-0.5,Male,
Avenida Profesor Cornelius Osten,Profesor Cornelius Osten,,-0.48,Male,
Venancio Benavidez,Venancio Benavidez,,-0.5,Male,
Orlando Pedragosa Sierra,Orlando Pedragosa Sierra,,-0.36,Male,
Lugano,Lugano,,-0.42,Male,
Avenida Doctor Juan Carlos Blanco,Doctor Juan Carlos Blanco,,-0.5,Male,
Jesús de Galindez,Jesús de Galindez,,-0.48,Male,
Machado,Machado,,-0.5,Male,
Ruy Barboza,Ruy Barboza,,-0.5,Male,
Eusebio Valdenegro,Eusebio Valdenegro,,-1.0,Male,
General José R Usera,General José R Usera,,-0.41,Male,
Nicolas Bonomi,Nicolas Bonomi,,-1.0,Male,
Domingo Ordoñana,Domingo Ordoñana,,-1.0,Male,
Gregorio Gómez,Gregorio Gómez,,-0.99,Male,
Matías Álvarez,Matías Álvarez,,-0.5,Male,
Ignacio Medina,Ignacio Medina,,-0.5,Male,
Francisco Bicudo,Francisco Bicudo,,-0.5,Male,
Doctor Germán Segura,Doctor Germán Segura,,-0.5,Male,
Cubo del Norte,Cubo del Norte,,-0.37,Male,
Andrés Spikerman,Andrés Spikerman,,-0.5,Male,
Celedonio Rojas,Celedonio Rojas,,-0.49,Male,
Gregorio Sanabria,Gregorio Sanabria,,-0.5,Male,
Máximo Gómez,Máximo Gómez,,-0.5,Male,
Doctor Carlos Vaz Ferreira,Doctor Carlos Vaz Ferreira,,-0.5,Male,
Avenida Doctor Albert Schweitzer,Doctor Albert Schweitzer,,-0.5,Male,
Felipe Contucci,Felipe Contucci,,-1.0,Male,
Doctor Pablo Ehrlich,Doctor Pablo Ehrlich,,-1.0,Male,
Roberto Koch,Roberto Koch,,-0.99,Male,
Florencio Escardo,Florencio Escardo,,-1.0,Male,
Miguel Cane,Miguel Cane,,-1.0,Male,
Juan José Arteaga,Juan José Arteaga,,-0.5,Male,
Carmelo,Carmelo,,-1.0,Male,
Ramón Estomba,Ramón Estomba,,-0.5,Male,
Juan Rodríguez Correa,Juan Rodríguez Correa,,-0.5,Male,
General Enrique Pereda,General Enrique Pereda,,-0.5,Male,
Nelson,Nelson,,-0.99,Male,
Ramón Márquez,Ramón Márquez,,-0.5,Male,
Pedro Margat,Pedro Margat,,-0.5,Male,
Tomás Villalba,Tomás lba,,-1.0,Male,
Pasaje Claudio García,Claudio García,,-0.5,Male,
José Nasazzi,José Nasazzi,,-0.3,Male,
Eduardo Dionisio Carbajal,Eduardo Dionisio Carbajal,,-1.0,Male,
Avelino Lerena,elino Lerena,,-0.5,Male,
Octavio Lapido,Octavio Lapido,,-0.5,Male,
Carlos Sole,Carlos Sole,,-0.99,Male,
Roman García,Roman García,,-0.5,Male,
Arquímedes,Arquímedes,,-0.5,Male,
Fernando Otorgués,Fernando Otorgués,,-0.5,Male,
Manuel Villagran,Manuel gran,,-0.5,Male,
Capitán Manuel Antonio Artigas,Capitán Manuel Antonio Artigas,,-1.0,Male,
General Francisco Urdaneta,General Francisco Urdaneta,,-0.5,Male,
General Farías,General Farías,,-0.5,Male,
General Enrique Martínez,General Enrique Martínez,,-0.5,Male,
Doctor Evaristo Ciganda,Doctor Evaristo Ciganda,,-0.5,Male,
Ricaurte,Ricaurte,,-1.0,Male,
Doctor Juan José Carbajal Victorica,Doctor Juan José Carbajal Victorica,,-0.5,Male,
Carlos Princivalle,Carlos Princivalle,,-0.99,Male,
Rambla Edison,Rambla Edison,,-0.5,Male,
San Juan,San Juan,,-0.5,Male,
Mendoza,Mendoza,,-0.3,Male,
Nerses Ounanian,Nerses Ounanian,,-0.5,Male,
Doctor Alfredo García Morales,Doctor Alfredo García Morales,,-1.0,Male,
General José María Luna,General José María Luna,,-0.37,Male,
General Fausto Aguilar,General Fausto Aguilar,,-0.5,Male,
Américo Vespucio,Américo Vespucio,,-0.5,Male,
Pascual Ruiz Huidobro,Pascual Ruiz Huidobro,,-0.5,Male,
Francisco Estole,Francisco Estole,,-0.5,Male,
Alejandro Fiol de Pereda,Alejandro Fiol de Pereda,,-1.0,Male,
Arroyo Grande,Arroyo Grande,,-0.41,Male,
Andrés Cheveste,Andrés Cheveste,,-0.5,Male,
Enrique García Peña,Enrique García Peña,,-0.5,Male,
Ramón de Santiago,Ramón de Santiago,,-0.98,Male,
Antonio Machado,Antonio Machado,,-0.5,Male,
Doctor Salvador García Pintos,Doctor Salvador García Pintos,,-0.5,Male,
General Pallejas,General Pallejas,,-0.5,Male,
Avenida General Rondeau,General Rondeau,,-0.5,Male,
General Francisco Caraballo,General Francisco Caraballo,,-0.5,Male,
Doctor Alberto Artagaveytia,Doctor Alberto Artagaveytia,,-0.5,Male,
General Felipe Fraga,General Felipe Fraga,,-0.5,Male,
Martín García,Martín García,,-0.5,Male,
Bernardo Etchepare,Bernardo Etchepare,,-0.5,Male,
Tomás Toribio,Tomás Toribio,,-1.0,Male,
Domingo Aramburú,Domingo Aramburú,,-1.0,Male,
Carlos Reyles,Carlos Reyles,,-0.99,Male,
Clemente César,Clemente César,,-0.5,Male,
Marcelino Berthelot,Marcelino Berthelot,,-0.5,Male,
Doctor Juan José de Amézaga,Doctor Juan José de Amézaga,,-0.5,Male,
Marcelino Sosa,Marcelino Sosa,,-0.5,Male,
Avenida General Flores,General Flores,,-0.98,Male,
Ingeniero Manuel Rodríguez Correa,Ingeniero Manuel Rodríguez Correa,,-0.5,Male,
General Acha,General Acha,,-0.47,Male,
Huascar,Huascar,,-0.5,Male,
General Martín Rodríguez,General Martín Rodríguez,,-0.5,Male,
León Pérez,León Pérez,,-0.5,Male,
Rafael Hortiguera,Rafael Hortiguera,,-0.5,Male,
Darwin,Darwin,,-0.5,Male,
Guillermo Tell,Guillermo Tell,,-0.5,Male,
Mariano Soler,Mariano Soler,,-0.5,Male,
Doctor Magested,Doctor Magested,,-0.5,Male,
Doctor José Pugnalini,Doctor José Pugnalini,,-0.33,Male,
Doctor José María Penco,Doctor José María Penco,,-0.58,Male,
Andrés Lamas,Andrés Lamas,,-0.5,Male,
Juan José Quesada,Juan José Quesada,,-0.5,Male,
Doctor Manuel Landeira,Doctor Manuel Landeira,,-0.5,Male,
Doctor Homero de Gregorio,Doctor Homero de Gregorio,,-0.49,Male,
Enrique Montes,Enrique Montes,,-0.5,Male,
Doctor Francisco Labandeira,Doctor Francisco Labandeira,,-0.5,Male,
Coronel Justo Arechaga,Coronel Justo Arechaga,,-0.5,Male,
Juan Arteaga,Juan Arteaga,,-0.5,Male,
Francisco Romero,Francisco Romero,,-0.5,Male,
Santiago Sierra,Santiago Sierra,,-0.92,Male,
José Revuelta,José Revuelta,,-0.3,Male,
Norberto Ortiz,Norberto Ortiz,,-0.5,Male,
Basilio Araujo,Basilio Araujo,,-0.5,Male,
Bruno Méndez,Bruno Méndez,,-1.0,Male,
Eduardo Amézaga,Eduardo Amézaga,,-1.0,Male,
Manuel Melendez,Manuel Melendez,,-0.5,Male,
Nicolas de Herrera,Nicolas de Herrera,,-1.0,Male,
Juan Méndez,Juan Méndez,,-0.99,Male,
Joaquín de Chopitea,Joaquín de Chopitea,,-0.46,Male,
Doctor Héctor Luis Odriozola,Doctor Héctor Luis Odriozola,,-0.5,Male,
Heraclio Fajardo,Heraclio Fajardo,,-0.5,Male,
Rafael Eguren,Rafael Eguren,,-0.5,Male,
Avenida Jacobo Varela,Jacobo Varela,,-0.5,Male,
Juan Cruz Varela,Juan Cruz Varela,,-0.5,Male,
Benito Juarez,Benito Juarez,,-0.5,Male,
Cardoso,Cardoso,,-1.0,Male,
Avenida José Pedro Varela,José Pedro Varela,,-0.42,Male,
Coronel Enrique Brito,Coronel Enrique Brito,,-1.0,Male,
Lorenzo Fernández,Lorenzo Fernández,,-0.5,Male,
Bartolomé Hidalgo,Bartolomé Hidalgo,,-0.5,Male,
Avenida General José Garibaldi,General José Garibaldi,,-0.42,Male,
Padre Andrés Coindre,Padre Andrés Coindre,,-0.47,Male,
Colorado,Colorado,,-1.0,Male,
Doctor Gustavo Gallinal,Doctor Gustavo Gallinal,,-0.5,Male,
Rocha,Rocha,,-0.28,Male,
Doctor Luis Melián Lafinur,Doctor Luis Melián Lafinur,,-0.5,Male,
Fermín Ferreira,Fermín Ferreira,,-0.5,Male,
Gualberto Méndez,Gualberto Méndez,,-0.99,Male,
Doctor Hermogenes Álvarez,Doctor Hermogenes Álvarez,,-0.49,Male,
Roque Gómez,Roque Gómez,,-0.5,Male,
Doctor Martín C Martínez,Doctor Martín C Martínez,,-0.99,Male,
Doctor Joaquín Requena,Doctor Joaquín Requena,,-0.5,Male,
José L. Terra,José L. Terra,,-0.29,Male,
Pasaje Bolívar,Bolívar,,-0.5,Male,
Ramón del Valle Inclan,Ramón  Inclan,,-0.5,Male,
General Carlos María de Alvear,General Carlos María de Alvear,,-0.49,Male,
Emilio Reus,Emilio Reus,,-0.5,Male,
Martín Echaurri,Martín Echaurri,,-0.5,Male,
Gutiérrez,Gutiérrez,,-1.0,Male,
Tomás Muniz,Tomás Muniz,,-1.0,Male,
Benito Chain,Benito Chain,,-0.5,Male,
Doctor Juan Carlos Patrón,Doctor Juan Carlos Patrón,,-0.5,Male,
Juan Paullier,Juan Paullier,,-0.99,Male,
Aureliano Rodríguez Larreta,Aureliano Rodríguez Larreta,,-0.5,Male,
Doctor Juan Campisteguy,Doctor Juan Campisteguy,,-0.99,Male,
Sancho Panza,Sancho Panza,,-0.48,Male,
Bonaparte,Bonaparte,,-0.5,Male,
José Catalá,José Catalá,,-0.3,Male,
Francisco Rodrigo,Francisco Rodrigo,,-0.5,Male,
José Nicolas Oxilia,José Nicolas Oxilia,,-0.43,Male,
Juan Arrieta,Juan Arrieta,,-0.5,Male,
Pedro Vidal,Pedro Vidal,,-0.5,Male,
Jaime Cibils,Jaime Cibils,,-0.64,Male,
Coronel Lucas Piriz,Coronel Lucas Piriz,,-0.5,Male,
Martín Fierro,Martín Fierro,,-0.5,Male,
Emilio Raña,Emilio Raña,,-0.5,Male,
José Hernandez,José Hernandez,,-0.5,Male,
Doctor Luis Alberto Surraco,Doctor Luis Alberto Surraco,,-0.5,Male,
Monte Caseros,Monte Caseros,,-0.46,Male,
San Ramon,San Ramon,,-0.42,Male,
Camino Teniente Rinaldi,Teniente Rinaldi,,-0.5,Male,
Camino Teniente Galeano,Teniente Galeano,,-0.5,Male,
Gregorio Pérez,Gregorio Pérez,,-0.99,Male,
José A. Possolo,José  Possolo,,-0.3,Male,
Manuel Arrotea,Manuel Arrotea,,-0.5,Male,
Altamirano,Altamirano,,-0.5,Male,
Tomás Gomensoro,Tomás Gomensoro,,-1.0,Male,
Mariano Moreno,Mariano Moreno,,-0.5,Male,
Juan Cabal,Juan Cabal,,-0.99,Male,
Comandante Braga,Comandante Braga,,-0.5,Male,
Isidoro de María,Isidoro de María,,-0.48,Male,
Hugo Alfaro,Hugo Alfaro,,-1.0,Male,
Alfredo Caramella,Alfredo Caramella,,-1.0,Male,
Acevedo Díaz,Acevedo Díaz,,-0.5,Male,
Francisco Vidiella,Francisco Vidiella,,-0.5,Male,
Baltazar Ojeda,Baltazar Ojeda,,-0.49,Male,
Domingo Garell,Domingo Garell,,-1.0,Male,
Baltasar Vargas,Baltasar Vargas,,-0.5,Male,
Blas Basualdo,Blas Basualdo,,-0.5,Male,
Doctor Baltasar Brum,Doctor Baltasar Brum,,-0.5,Male,
Sabino Alvarez,Sabino Alvarez,,-0.49,Male,
Obdulio Varela,Obdulio Varela,,-0.5,Male,
Camino de Joaquín Suárez a Montevideo,Joaquín Suárez a Montevideo,,-0.82,Male,
Camino Tauro,Tauro,,-0.5,Male,
Avenida Don Pedro de Mendoza,Don Pedro Mendoza,,-0.49,Male,
Camino Carlos A. López,Carlos A. López,,-0.99,Male,
Camino los Viñedos,los Viñedos,,-0.99,Male,
Camino Rigel,Rigel,,-0.97,Male,
Camino Aldebaran,Aldebaran,,-0.5,Male,
Avenida José Belloni,José Belloni,,-0.3,Male,
Camino los Agronomos,los Agronomos,,-0.5,Male,
Camino los Damascos,los Damascos,,-0.99,Male,
Osiris Rodríguez Castillos,Osiris Rodríguez Castillos,,-0.4,Male,
San José,San José,,-0.5,Male,
José Araus,José Araus,,-0.3,Male,
Los Ladrillos,Los Ladrillos,,-0.99,Male,
Los Dorados,Los Dorados,,-0.99,Male,
Los Sauces,Los Sauces,,-0.5,Male,
Los Teros,Los Teros,,-0.5,Male,
Camino Carlos Linneo,Carlos Linneo,,-0.99,Male,
Camino Benito Berges,Benito Berges,,-0.5,Male,
Camino Regulo,Regulo,,-0.5,Male,
Camino Osvaldo Rodríguez,Osvaldo Rodríguez,,-0.5,Male,
José Baltar,José Baltar,,-0.3,Male,
Antonio de Nebrija,Antonio de Nebrija,,-0.5,Male,
Erasmo,Erasmo,,-0.5,Male,
Juan Luis Vives,Juan Luis Vives,,-0.99,Male,
Camino Fenix,Fenix,,-0.53,Male,
Domingo Albertos,Domingo Albertos,,-1.0,Male,
Tomás Rivero,Tomás Rivero,,-1.0,Male,
Ángel García,Ángel García,,-0.5,Male,
Francisco Martin,Francisco Martin,,-1.0,Male,
Gaspar Rodríguez,Gaspar Rodríguez,,-0.5,Male,
Camino al Paso del Andaluz,al Paso Andaluz,,-0.48,Male,
Pasaje Los Teros,Los Teros,,-0.5,Male,
Castor,Castor,,-1.0,Male,
Achar,Achar,,-0.5,Male,
Eusebio Cabral,Eusebio Cabral,,-0.5,Male,
Teodoro Fells,Teodoro Fells,,-0.5,Male,
Teniente Durán,Teniente Durán,,-0.5,Male,
Pablo Rada,Pablo,,-1.0,Male,
Bernardo Berro,Bernardo Berro,,-1.0,Male,
Felipe Vaz,Felipe Vaz,,-1.0,Male,
Modesto Da Luz,Modesto Da Luz,,-0.96,Male,
Doctor Marín Durán,Doctor Marín Durán,,-0.5,Male,
Camino Azotea de Berro,Azotea Berro,,-0.5,Male,
Edrulfo Olivera,Edrulfo Olivera,,-0.3,Male,
Santos Alfonso,Santos Alfonso,,-1.0,Male,
José Zucotti,José Zucotti,,-0.3,Male,
Los Orientales,Los Orientales,,-0.99,Male,
Nuevo Siglo,Nuevo Siglo,,-0.5,Male,
Camino los Tangerinos,los Tangerinos,,-0.5,Male,
Doctor Andrés Castillo,Doctor Andrés Castillo,,-0.5,Male,
Profesor Doctor Jorge de Vecchi,Profesor Doctor Jorge de Vecchi,,-0.5,Male,
Manuel Insúa,Manuel Insúa,,-0.5,Male,
Francisco Magariños,Francisco Magariños,,-0.5,Male,
Ramón Franco,Ramón Franco,,-0.5,Male,
Eladio Tardaguila,Eladio Tardaguila,,-0.5,Male,
Tolon,Tolon,,-1.0,Male,
Pasaje Tacuarembó Barrio Nuevas Ilusi,Tacuarembó Barrio Nuevas Ilusi,,-0.5,Male,
Argos,Argos,,-0.5,Male,
Pasaje los Troncos,los Troncos,,-0.99,Male,
Camino el Aguila,el Aguila,,-0.39,Male,
Pepe Guerra,Pepe Guerra,,-0.47,Male,
Braulio López,Braulio López,,-1.0,Male,
José Larralde,José Larralde,,-0.3,Male,
Continuación Boizo Lanza,Continuación Boizo Lanza,,-0.5,Male,
Clavel del Aire,Clavel del Aire,,-0.35,Male,
José Carbajal,José Carbajal,,-0.3,Male,
Alfredo Zitarrosa,Alfredo Zitarrosa,,-1.0,Male,
Santiago Chalar,Santiago Chalar,,-1.0,Male,
Jaime Roos,Jaime Roos,,-0.63,Male,
Pasaje los Pensamientos,los Pensamientos,,-0.5,Male,
Ruben Rada,Ruben,,-0.5,Male,
Faustino Tejera,Faustino Tejera,,-0.5,Male,
Fernando Artigas,Fernando Artigas,,-1.0,Male,
Pedro Gómez,Pedro Gómez,,-0.5,Male,
Pedrito,Pedrito,,-0.5,Male,
Bernabé Rivera,Bernabé Rivera,,-0.46,Male,
Garin,Garin,,-0.5,Male,
Francisco Antonio Bustamante,Francisco Antonio Bustamante,,-0.5,Male,
Ramón Hernández,Ramón Hernández,,-0.5,Male,
Pedro Villagrán,Pedro grán,,-0.5,Male,
José Mateo Quiroga,José Mateo Quiroga,,-0.34,Male,
Juan Almirón,Juan Almirón,,-0.5,Male,
Leandro Dutra,Leandro Dutra,,-0.5,Male,
De las tropas,De las tropas,,-0.46,Male,
Camino Toledo Chico,Toledo Chico,,-0.88,Male,
Pasaje Los Rosales,Los Rosales,,-0.99,Male,
Alberto Breccia,Alberto Breccia,,-1.0,Male,
Avenida Hugo Méndez,Hugo Méndez,,-1.0,Male,
Adolfo Sicco,Adolfo Sicco,,-1.0,Male,
Basilio Fernandez,Basilio Fernandez,,-0.5,Male,
Santiago Vázquez,Santiago Vázquez,,-1.0,Male,
Los Girasoles,Los Girasoles,,-0.99,Male,
Los Mellizos,Los Mellizos,,-0.5,Male,
Silvestre Guillen,Silvestre Guillen,,-0.49,Male,
Wilson Ferreira Aldunate,Wilson Ferreira Aldunate,,-0.99,Male,
Solís,Solís,,-0.5,Male,
Luis Alberto de Herrera,Luis Alberto de Herrera,,-0.5,Male,
Manuel Maestre,Manuel Maestre,,-0.5,Male,
Joaquín Suárez,Joaquín Suárez,,-1.0,Male,
Presidente Tomás Berreta,Presidente Tomás Berreta,,-0.5,Male,
Francisco Gabeño,Francisco Gabeño,,-0.5,Male,
Aparicio Saravia,Aparicio Saravia,,-0.5,Male,
Salto,Salto,,-0.5,Male,
Artigas,Artigas,,-1.0,Male,
José Motambaro,José Motambaro,,-0.3,Male,
Justino Gonzalez,Justino Gonzalez,,-0.49,Male,
José Rotandaro,José Rotandaro,,-0.3,Male,
Miguel Rivero,Miguel Rivero,,-1.0,Male,
Maldonado,Maldonado,,-0.5,Male,
Los sauces,Los sauces,,-0.5,Male,
Talas,Talas,,-1.0,Male,
José Enrique Rodó,José Enrique Rodó,,-0.39,Male,
Montaño,Montaño,,-0.5,Male,
El Indio,El Indio,,-0.5,Male,
General José Gervasio Artigas,General José Gervasio Artigas,,-0.42,Male,
Pedro Ferraro,Pedro Ferraro,,-1.0,Male,
Cristian Soca,Cristian Soca,,-0.98,Male,
Camino los Castaños,los Castaños,,-0.99,Male,
Las Tres Marías Barrio Nuevo Rumbo,Las Tres Marías Barrio Nuevo Rumbo,,-0.29,Male,
Agustín Bisio,Agustín Bisio,,-1.0,Male,
