calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Sargento Primero Eliodoro Fernandez,Sargento Primero Eliodoro Fernandez,,-0.5,Male,
Sargento Primero Eulogio Florentin,Sargento Primero Eulogio Florentin,,-0.5,Male,
Sargento Primero Gualberto Villamayor,Sargento Primero Gualberto mayor,,-0.5,Male,
sargento primero Juan Ramón Céspedes,sargento primero Juan Ramón Céspedes,,-0.5,Male,
Sargento Primero Lorenzo Ayala Rolón,Sargento Primero Lorenzo Ayala Rolón,,-0.5,Male,
Sargento Primero Manuel Benitez,Sargento Primero Manuel Benitez,,-0.5,Male,
Sargento Primero Manuel Benítez,Sargento Primero Manuel Benítez,,-0.5,Male,
Sargento primero Manuel Benítez,Sargento primero Manuel Benítez,,-0.5,Male,
sargento primero Manuel Benítez,sargento primero Manuel Benítez,,-0.5,Male,
Sargento Primero Manuel Pisciota,Sargento Primero Manuel Pisciota,,-0.5,Male,
Sargento Primero Manuel Pisciota,Sargento Primero Manuel Pisciota,,-0.5,Male,
Sargento primero Tomas Lombardo,Sargento primero Tomas Lombardo,,-0.5,Male,
sargento primero Tomas Lombardo,sargento primero Tomas Lombardo,,-0.5,Male,
Sargento Primero Tomas Lombardo,Sargento Primero Tomas Lombardo,,-0.5,Male,
Sargento Primero Victoriano Alvarenga,Sargento Primero Victoriano Alvarenga,,-0.5,Male,
sargento Sergio Martínez,sargento Sergio Martínez,,-0.5,Male,
Sarmiento,Sarmiento,,-0.5,Male,
Saturio Rios,Saturio Rios,,-0.5,Male,
Segunda Capital,Capital,,-0.5,Male,
Senador Flecha,Senador Flecha,,-0.5,Male,
Sgto Castro,Sgto Castro,,-0.5,Male,
Sgto. Francisco Cánida,Sgto. Francisco Cánida,,-0.5,Male,
Silvano Godoy,Silvano Godoy,,-0.5,Male,
Silvano Mosqueira,Silvano Mosqueira,,-0.5,Male,
Silvio Amado Macias,Silvio Amado Macias,,-0.5,Male,
Silvio Pettirossi,Silvio Pettirossi,,-0.5,Male,
Simon Bolivar,Simon Bolivar,,-0.5,Male,
Simon Bolivar,Simon Bolivar,,-0.5,Male,
Sinforiano Buzó Gómez,Sinforiano Buzó Gómez,,-0.5,Male,
Soldado Argentino,Soldado Argentino,,-0.5,Male,
Soldado Desconocido,Soldado Desconocido,,-0.5,Male,
Soldado Ovelar,Soldado Ovelar,,-0.5,Male,
Soldado Ovelar,Soldado Ovelar,,-0.5,Male,
Soldado Paraguayo,Soldado Paraguayo,,-0.5,Male,
Sotero Colman,Sotero Colman,,-0.5,Male,
Teniente Adolfo Rojas Silva,Teniente Adolfo Rojas Silva,,-0.5,Male,
Teniente Agapito Morel,Teniente Agapito Morel,,-0.5,Male,
Teniente Aguirre,Teniente Aguirre,,-0.5,Male,
Teniente Alberto Ettiene,Teniente Alberto Ettiene,,-0.5,Male,
Teniente Alberto Ettiene,Teniente Alberto Ettiene,,-0.5,Male,
Teniente Alejandro Monjes,Teniente Alejandro Monjes,,-0.5,Male,
Teniente Alejandro Raviza,Teniente Alejandro Raviza,,-0.5,Male,
Teniente Alfredo Nuñez Velloso,Teniente Alfredo Nuñez Velloso,,-0.5,Male,
Teniente Alfredo Samaniego,Teniente Alfredo Samaniego,,-0.5,Male,
Teniente Almada,Teniente Almada,,-0.5,Male,
Teniente Andino,Teniente Andino,,-0.5,Male,
Teniente Anibal C. Anasco,Teniente Anibal  Anasco,,-0.5,Male,
Teniente Atanasio Delgado,Teniente Atanasio Delgado,,-0.5,Male,
Teniente Basilio Malutín,Teniente Basilio Malutín,,-0.5,Male,
Teniente Benítez,Teniente Benítez,,-0.5,Male,
Teniente Bernabé González,Teniente Bernabé González,,-0.5,Male,
Teniente Bernal,Teniente Bernal,,-0.5,Male,
Teniente Carlos Rocholl,Teniente Carlos Rocholl,,-0.5,Male,
Teniente Celestino Prieto,Teniente Celestino Prieto,,-0.5,Male,
Teniente César Díaz Pefaur,Teniente César Díaz Pefaur,,-0.5,Male,
Teniente César Velázquez,Teniente César Velázquez,,-0.5,Male,
Teniente Cirilo Hill,Teniente Cirilo Hill,,-0.5,Male,
Teniente Clodomiro Suárez,Teniente Clodomiro Suárez,,-0.5,Male,
Teniente Coronel Cezar Lopez,Teniente Coronel Cezar Lopez,,-0.5,Male,
Teniente Coronel Cirilo Gill,Teniente Coronel Cirilo Gill,,-0.5,Male,
Teniente Coronel Eugenio Ayala Velázquez,Teniente Coronel Eugenio Ayala Velázquez,,-0.5,Male,
Teniente Coronel Mario López Decoud,Teniente Coronel Mario López Decoud,,-0.5,Male,
Teniente Coronel Mauricio Escobar,Teniente Coronel Mauricio Escobar,,-0.5,Male,
Teniente Coronel Timoteo Aguirre,Teniente Coronel Timoteo Aguirre,,-0.5,Male,
Teniente Dámaso Sosa Valdez,Teniente Dámaso Sosa Valdez,,-0.5,Male,
Teniente Edmundo Dávalos,Teniente Edmundo Dávalos,,-0.5,Male,
Teniente Efraín Alegre,Teniente Efraín Alegre,,-0.5,Male,
Teniente Emilio Castilar,Teniente Emilio Castilar,,-0.5,Male,
Teniente Enciso,Teniente Enciso,,-0.5,Male,
Teniente Enrique Ruiz,Teniente Enrique Ruiz,,-0.5,Male,
Teniente Ernesto Franco,Teniente Ernesto Franco,,-0.5,Male,
Teniente Espinola,Teniente Espinola,,-0.5,Male,
Teniente Eugenio Fernández,Teniente Eugenio Fernández,,-0.5,Male,
Teniente Ezequiel Robles,Teniente Ezequiel Robles,,-0.5,Male,
Teniente Ezequiel Solís,Teniente Ezequiel Solís,,-0.5,Male,
Teniente Federico Delgado,Teniente Federico Delgado,,-0.5,Male,
Teniente Félix Cañete,Teniente Félix Cañete,,-0.5,Male,
Teniente Fernando Delvalle,Teniente Fernando Delvalle,,-0.5,Male,
Teniente Fernando Velazquez,Teniente Fernando Velazquez,,-0.5,Male,
Teniente Filgueira,Teniente Filgueira,,-0.5,Male,
Teniente Florentin,Teniente Florentin,,-0.5,Male,
Teniente Francisco Deldago,Teniente Francisco Deldago,,-0.5,Male,
Teniente Francisco Escurra,Teniente Francisco Escurra,,-0.5,Male,
Teniente Francisco Jara Méndez,Teniente Francisco Jara Méndez,,-0.5,Male,
Teniente Genaro Ruiz,Teniente Genaro Ruiz,,-0.5,Male,
Teniente Gilberto Chirife,Teniente Gilberto Chirife,,-0.5,Male,
Teniente Gilberto López Fretes,Teniente Gilberto López Fretes,,-0.5,Male,
Teniente González,Teniente González,,-0.5,Male,
Teniente Gregorio Narváez,Teniente Gregorio Narváez,,-0.5,Male,
Teniente Guillermo Arias,Teniente Guillermo Arias,,-0.5,Male,
Teniente Heber,Teniente Heber,,-0.5,Male,
Teniente Heriberto Frutos Brun,Teniente Heriberto Frutos Brun,,-0.5,Male,
Teniente Herminio Fretes,Teniente Herminio Fretes,,-0.5,Male,
Teniente Herrero Bueno,Teniente Herrero Bueno,,-0.5,Male,
Teniente Huerta,Teniente Huerta,,-0.5,Male,
Teniente Insfran,Teniente Insfran,,-0.5,Male,
Teniente Jorge Von Horoch,Teniente Jorge Von Horoch,,-0.5,Male,
Teniente Juan A. Rivas,Teniente Juan  Rivas,,-0.5,Male,
Teniente Juan Alcorta,Teniente Juan Alcorta,,-0.5,Male,
Teniente Juan Ramón Gimenez,Teniente Juan Ramón Gimenez,,-0.5,Male,
Teniente Juan Rojas,Teniente Juan Rojas,,-0.5,Male,
Teniente Juan Rojas,Teniente Juan Rojas,,-0.5,Male,
Teniente Julio Flores,Teniente Julio Flores,,-0.5,Male,
Teniente Lancelot,Teniente Lancelot,,-0.5,Male,
Teniente Lidio Cantalupi,Teniente Lidio Cantalupi,,-0.5,Male,
Teniente Manuel Cabello Molina,Teniente Manuel Cabello Molina,,-0.5,Male,
Teniente Manuel Irala Fernández,Teniente Manuel Irala Fernández,,-0.5,Male,
Teniente Manuel Molinas,Teniente Manuel Molinas,,-0.5,Male,
Teniente Manuel Pino Gonzalez,Teniente Manuel Pino Gonzalez,,-0.5,Male,
Teniente Marcos Nuñez,Teniente Marcos Nuñez,,-0.5,Male,
Teniente Maschio,Teniente Maschio,,-0.5,Male,
Teniente Mendoza,Teniente Mendoza,,-0.5,Male,
Teniente Miño,Teniente Miño,,-0.5,Male,
Teniente Molas,Teniente Molas,,-0.5,Male,
Teniente Morel,Teniente Morel,,-0.5,Male,
Teniente Moreno,Teniente Moreno,,-0.5,Male,
Teniente Nevy Quevedo,Teniente Nevy Quevedo,,-0.5,Male,
Teniente Nicasio Insaurralde,Teniente Nicasio Insaurralde,,-0.5,Male,
Teniente Octavio Bosch,Teniente Octavio Bosch,,-0.5,Male,
Teniente Óscar Caballero Lopez,Teniente Óscar Caballero Lopez,,-0.5,Male,
Teniente Oscar Carreras Saguier,Teniente Oscar Carreras Saguier,,-0.5,Male,
Teniente Óscar Otazú,Teniente Óscar Otazú,,-0.5,Male,
Teniente Pantaleon Aguirre,Teniente Pantaleon Aguirre,,-0.5,Male,
Teniente Pastor Ibañez,Teniente Pastor Ibañez,,-0.5,Male,
Teniente Pedro Rodi,Teniente Pedro Rodi,,-0.5,Male,
Teniente Porfirio Zaldívar,Teniente Porfirio Zaldívar,,-0.5,Male,
Teniente Primero Adalberto Ramirez Franco,Teniente Primero Adalberto Ramirez Franco,,-0.5,Male,
Teniente Primero Adalberto Ramirez Franco,Teniente Primero Adalberto Ramirez Franco,,-0.5,Male,
Teniente Primero Alejandro Riveros,Teniente Primero Alejandro Riveros,,-0.5,Male,
Teniente Primero Américo López,Teniente Primero Américo López,,-0.5,Male,
Teniente Primero Antonio Camperchioli,Teniente Primero Antonio Camperchioli,,-0.5,Male,
Teniente Primero Antonio Samudio,Teniente Primero Antonio Samudio,,-0.5,Male,
Teniente Primero Benito Sánchez Leiton,Teniente Primero Benito Sánchez Leiton,,-0.5,Male,
Teniente Primero Blas A. Jimenez,Teniente Primero Blas  Jimenez,,-0.5,Male,
Teniente Primero Cayetano RIvarola,Teniente Primero Cayetano RIvarola,,-0.5,Male,
Teniente Primero Cesar Hipólito Medina,Teniente Primero Cesar Hipólito Medina,,-0.5,Male,
Teniente Primero Coronel Albino Jara Benegas,Teniente Primero Coronel Albino Jara Benegas,,-0.5,Male,
Teniente Primero Demetrio Araujo Miño,Teniente Primero Demetrio Araujo Miño,,-0.5,Male,
Teniente Primero Diomedes Castro Chamorro,Teniente Primero Diomedes Castro Chamorro,,-0.5,Male,
Teniente Primero Eladio Benitez,Teniente Primero Eladio Benitez,,-0.5,Male,
Teniente Primero Eladio Benítez,Teniente Primero Eladio Benítez,,-0.5,Male,
Teniente Primero Euclides Rolón,Teniente Primero Euclides Rolón,,-0.5,Male,
Teniente Primero Eugenio Alejandrino Garay Argaña,Teniente Primero Eugenio Alejandrino Garay Argaña,,-0.5,Male,
Teniente Primero Francisco Cowlan,Teniente Primero Francisco Cowlan,,-0.5,Male,
Teniente Primero Francisco Niederberger,Teniente Primero Francisco Niederberger,,-0.5,Male,
Teniente Primero Gregorio Villalba,Teniente Primero Gregorio lba,,-0.5,Male,
Teniente Primero Guillermo Garcete,Teniente Primero Guillermo Garcete,,-0.5,Male,
Teniente Primero Gumersindo Sosa,Teniente Primero Gumersindo Sosa,,-0.5,Male,
Teniente Primero Herminio Paredes,Teniente Primero Herminio Paredes,,-0.5,Male,
Teniente Primero Juan R. Herreros,Teniente Primero Juan R. Herreros,,-0.5,Male,
Teniente Primero Juan Ramón Lesme,Teniente Primero Juan Ramón Lesme,,-0.5,Male,
Teniente Primero Juan Ventre,Teniente Primero Juan Ventre,,-0.5,Male,
Teniente Primero Julio Martínez Ramella,Teniente Primero Julio Martínez Ramella,,-0.5,Male,
Teniente Primero Lorenzo Aguilar,Teniente Primero Lorenzo Aguilar,,-0.5,Male,
Teniente Primero Luis Tuyá,Teniente Primero Luis Tuyá,,-0.5,Male,
Teniente Primero Miguel Ángel Jara Troche,Teniente Primero Miguel Ángel Jara Troche,,-0.5,Male,
Teniente Primero Monico Candia,Teniente Primero Monico Candia,,-0.5,Male,
Teniente Primero Mónico Candia,Teniente Primero Mónico Candia,,-0.5,Male,
Teniente Primero Nemesio Quiñonez,Teniente Primero Nemesio Quiñonez,,-0.5,Male,
Teniente Primero Nicolás Cazenave,Teniente Primero Nicolás Cazenave,,-0.5,Male,
Teniente Primero Olimpo Escobar,Teniente Primero Olimpo Escobar,,-0.5,Male,
Teniente Primero Pedro Ballota Zarate,Teniente Primero Pedro Ballota Zarate,,-0.5,Male,
Teniente Primero Ramón Gaspar Zabala,Teniente Primero Ramón Gaspar Zabala,,-0.5,Male,
Teniente Primero Roque Cabrera Haedo,Teniente Primero Roque Cabrera Haedo,,-0.5,Male,
Teniente Primero Ruben Guido Galearzzi,Teniente Primero Ruben Guido Galearzzi,,-0.5,Male,
Teniente Primero Salvador Funes,Teniente Primero Salvador Funes,,-0.5,Male,
Teniente Primero Salvador Oviedo,Teniente Primero Salvador Oviedo,,-0.5,Male,
Teniente Primero Sergio Escobar,Teniente Primero Sergio Escobar,,-0.5,Male,
Teniente Primero Silverio Molinas,Teniente Primero Silverio Molinas,,-0.5,Male,
Teniente Primero Sindulfo Casco,Teniente Primero Sindulfo Casco,,-0.5,Male,
Teniente Primero Teofilo del Puerto,Teniente Primero Teofilo del,,-0.5,Male,
Teniente Primero Venancio Rios,Teniente Primero Venancio Rios,,-0.5,Male,
Teniente Primero Vicente Oddone,Teniente Primero Vicente Oddone,,-0.5,Male,
Teniente Primero Victor Bareiro,Teniente Primero Victor Bareiro,,-0.5,Male,
Teniente Primero Victor Hugo Heyn,Teniente Primero Victor Hugo Heyn,,-0.5,Male,
Teniente Primero Victor Rodriguez,Teniente Primero Victor Rodriguez,,-0.5,Male,
Teniente Primero Virgilio Molas,Teniente Primero Virgilio Molas,,-0.5,Male,
Teniente Primero Virgilio Pessolani,Teniente Primero Virgilio Pessolani,,-0.5,Male,
Teniente Primero Virgilio Pessolani,Teniente Primero Virgilio Pessolani,,-0.5,Male,
Teniente Primero Vsevolod Kanonnikoff,Teniente Primero Vsevolod Kanonnikoff,,-0.5,Male,
Teniente primero Vsevolod Kanonnikoff,Teniente primero Vsevolod Kanonnikoff,,-0.5,Male,
Teniente Quiñonos,Teniente Quiñonos,,-0.5,Male,
Teniente Ramón Gómez,Teniente Ramón Gómez,,-0.5,Male,
Teniente Raúl Buzarquis Real,Teniente Raúl Buzarquis,,-0.5,Male,
Teniente Ricardo Caballero,Teniente Ricardo Caballero,,-0.5,Male,
Teniente Ricardo Cocco Riveros,Teniente Ricardo Cocco Riveros,,-0.5,Male,
Teniente Riquelme,Teniente Riquelme,,-0.5,Male,
Teniente Rivarola,Teniente Rivarola,,-0.5,Male,
Teniente Rivarola,Teniente Rivarola,,-0.5,Male,
Teniente Rivas,Teniente Rivas,,-0.5,Male,
Teniente Robustiano Esquivel,Teniente Robustiano Esquivel,,-0.5,Male,
Teniente Rodolfo Zotti,Teniente Rodolfo Zotti,,-0.5,Male,
Teniente Rogelio Santacruz,Teniente Rogelio Santacruz,,-0.5,Male,
Teniente Rojas,Teniente Rojas,,-0.5,Male,
Teniente Romulo Rios,Teniente Romulo Rios,,-0.5,Male,
Teniente Salvador Prats Gill,Teniente Salvador Prats Gill,,-0.5,Male,
Teniente Segundo Alejandrino Martinez,Teniente Segundo Alejandrino Martinez,,-0.5,Male,
Teniente Segundo Alejandro Monges,Teniente Segundo Alejandro Monges,,-0.5,Male,
Teniente Segundo Alejandro Monges,Teniente Segundo Alejandro Monges,,-0.5,Male,
Teniente Segundo Benigno Cáceres,Teniente Segundo Benigno Cáceres,,-0.5,Male,
Teniente Segundo Benigno Villamayor,Teniente Segundo Benigno mayor,,-0.5,Male,
Teniente Segundo Carlos S. Alcaraz,Teniente Segundo Carlos S. Alcaraz,,-0.5,Male,
Teniente Segundo Eladio Escobar,Teniente Segundo Eladio Escobar,,-0.5,Male,
Teniente Segundo Enrique Velázquez,Teniente Segundo Enrique Velázquez,,-0.5,Male,
Teniente Segundo Gorgonio Ross,Teniente Segundo Gorgonio Ross,,-0.5,Male,
Teniente Segundo Jorge Alcorta,Teniente Segundo Jorge Alcorta,,-0.5,Male,
Teniente Segundo Jorge Martinez Sánchez,Teniente Segundo Jorge Martinez Sánchez,,-0.5,Male,
Teniente Segundo Juan Arce Rojas,Teniente Segundo Juan Arce Rojas,,-0.5,Male,
Teniente Segundo Juan Benítez,Teniente Segundo Juan Benítez,,-0.5,Male,
Teniente Segundo Julio Macchio,Teniente Segundo Julio Macchio,,-0.5,Male,
Teniente Segundo Maximino Caballero,Teniente Segundo Maximino Caballero,,-0.5,Male,
Teniente Segundo Miguel Rojas,Teniente Segundo Miguel Rojas,,-0.5,Male,
Teniente Segundo Roberto Rueda,Teniente Segundo Roberto Rueda,,-0.5,Male,
Teniente Segundo Rufino Cañete,Teniente Segundo Rufino Cañete,,-0.5,Male,
Teniente Segundo Sebastian Bauza,Teniente Segundo Sebastian Bauza,,-0.5,Male,
Teniente Segundo Silvio Cabrera Ruiz,Teniente Segundo Silvio Cabrera Ruiz,,-0.5,Male,
Teniente Segundo Victoriano Acuña,Teniente Segundo Victoriano Acuña,,-0.5,Male,
Teniente Tortola,Teniente Tortola,,-0.5,Male,
Teniente Valejo,Teniente Valejo,,-0.5,Male,
Teniente Vicente Bueongermini,Teniente Vicente Bueongermini,,-0.5,Male,
Teniente Vicente Jara,Teniente Vicente Jara,,-0.5,Male,
Teniente Vicente Rolón Viera,Teniente Vicente Rolón Viera,,-0.5,Male,
Teniente Zavala,Teniente Zavala,,-0.5,Male,
teniernte primero Antonio Samudio,teniernte primero Antonio Samudio,,-0.5,Male,
Teodoro Salvador Mongelos,Teodoro Salvador Mongelos,,-0.5,Male,
Urcisino Velazco,Urcisino Velazco,,-0.5,Male,
Usher Rios,Usher Rios,,-0.5,Male,
Valdez Verón,Valdez Verón,,-0.5,Male,
Valeriano Zeballos,Valeriano Zeballos,,-0.5,Male,
Vargas Saldivar,Vargas Saldivar,,-0.5,Male,
Villa del Rey,Rey,,-0.5,Male,
Vivaldi,Vivaldi,,-0.5,Male,
Voltaire,Voltaire,,-0.5,Male,
Washington,Washington,,-0.5,Male,
Wenceslao Velilla,Wenceslao Velilla,,-0.5,Male,
Alferez Victoriano Silva,Alferez Victoriano Silva,,-0.49,Male,
alferez Victoriano Silva,alferez Victoriano Silva,,-0.49,Male,
Allen Gomez,Allen Gomez,,-0.49,Male,
Amador de Montoya,Amador de Montoya,,-0.49,Male,
Andrés Gill,Andrés Gill,,-0.49,Male,
Avenida Salim Yubi,Salim Yubi,,-0.49,Male,
Cabo Primero Feliciano Marecos,Cabo Primero Feliciano Marecos,,-0.49,Male,
Cadete Ernesto Velazquez,Cadete Ernesto Velazquez,,-0.49,Male,
Calle Pai Marcos,Pai Marcos,,-0.49,Male,
Capitán Denis Roa,Capitán Denis Roa,,-0.49,Male,
Capitán Jose del Rosario Miranda,Capitán Jose del Rosario Miranda,,-0.49,Male,
Capitán Walter Gwynn,Capitán Walter Gwynn,,-0.49,Male,
Colon,Colon,,-0.49,Male,
Coronel Alcides Basualdo,Coronel Alcides Basualdo,,-0.49,Male,
Coronel Pedro Gracia,Coronel Pedro Gracia,,-0.49,Male,
Delfin Arguello,Delfin Arguello,,-0.49,Male,
Delfin Chamorro,Delfin Chamorro,,-0.49,Male,
Doctor Alexander Fleming,Doctor Alexander Fleming,,-0.49,Male,
Doctor Gabriel Pellon,Doctor Gabriel Pellon,,-0.49,Male,
Doctor Gabriel Pellon,Doctor Gabriel Pellon,,-0.49,Male,
Doctor Jose Zacarías Arza,Doctor Jose Zacarías Arza,,-0.49,Male,
Doctor Martinez Yaryes,Doctor Martinez Yaryes,,-0.49,Male,
don Americo Perinciolo Merlo,don Americo Perinciolo Merlo,,-0.49,Male,
Don Americo Perinciolo Merlo,Don Americo Perinciolo Merlo,,-0.49,Male,
Don Antonio Planás,Don Antonio Planás,,-0.49,Male,
don Antonio Planás,don Antonio Planás,,-0.49,Male,
Don Carlos A. Pastore,Don Carlos  Pastore,,-0.49,Male,
Don Espiritu Aranda,Don Espiritu Aranda,,-0.49,Male,
Don Hermann Gmeiner,Don Hermann Gmeiner,,-0.49,Male,
Don Luis Guanella,Don Luis Guanella,,-0.49,Male,
Don Marcelo Onieva,Don Marcelo Onieva,,-0.49,Male,
Don Osvaldo Kallsen,Don Osvaldo Kallsen,,-0.49,Male,
Don Salvador Guanes,Don Salvador Guanes,,-0.49,Male,
Don Soriano Gonzalez,Don Soriano Gonzalez,,-0.49,Male,
Don Soriano González,Don Soriano González,,-0.49,Male,
Emiliano R. Fernandez,Emiliano R. Fernandez,,-0.49,Male,
Emiliano R. Fernandez,Emiliano R. Fernandez,,-0.49,Male,
Emiliano R. Fernández,Emiliano R. Fernández,,-0.49,Male,
Felix de Azara,Felix de Azara,,-0.49,Male,
Fidel Maiz,Fidel Maiz,,-0.49,Male,
Fidel Maíz,Fidel Maíz,,-0.49,Male,
Gabriel Casaccia,Gabriel ccia,,-0.49,Male,
Gaspar R. de Francia,Gaspar R. de Francia,,-0.49,Male,
General de División Francisco Caballero Alvarez,General de División Francisco Caballero Alvarez,,-0.49,Male,
General Jose Eduvigis Diaz,General Jose Eduvigis Diaz,,-0.49,Male,
Jose Asunción Flores,Jose Asunción Flores,,-0.49,Male,
Jose de Antequera y Castro,Jose de Antequera y Castro,,-0.49,Male,
Jose de la Cruz Franco Granado,Jose de la Cruz Franco Granado,,-0.49,Male,
Jose Decoud,Jose Decoud,,-0.49,Male,
Jose Feliz Largo,Jose Feliz Largo,,-0.49,Male,
Jose Garibaldi,Jose Garibaldi,,-0.49,Male,
Jose L Decoud,Jose L Decoud,,-0.49,Male,
Jose L. Melgarejo,Jose L. Melgarejo,,-0.49,Male,
Jose M. Zarza Caballero,Jose M. Zarza Caballero,,-0.49,Male,
Jose Ortiz,Jose Ortiz,,-0.49,Male,
Jose. B. Ortiz,Jose. B. Ortiz,,-0.49,Male,
Liberato Caballero,Liberato Caballero,,-0.49,Male,
Mariscal Jose Felix Estigarribia,Mariscal Jose Felix Estigarribia,,-0.49,Male,
Mayor Don Evacio Perinciolo Merlo,Mayor Don Evacio Perinciolo Merlo,,-0.49,Male,
Mayor Joel Estigarribia,Mayor Joel Estigarribia,,-0.49,Male,
Mayor Jose Lamas Carisimo,Mayor Jose Lamas Carisimo,,-0.49,Male,
Melvin Jones,Melvin Jones,,-0.49,Male,
Narciso López de Urriola,Narciso López de Urriola,,-0.49,Male,
Padre Armando di Perna,Padre Armando di Perna,,-0.49,Male,
Padre Saturnino Rojas,Padre Saturnino Rojas,,-0.49,Male,
Pai Marcos,Pai Marcos,,-0.49,Male,
Profesor Doctor Luis María Argaña,Profesor Doctor Luis María Argaña,,-0.49,Male,
Sargento Candido Silva,Sargento Candido Silva,,-0.49,Male,
Sargento Jose Leon Gauto,Sargento Jose Leon Gauto,,-0.49,Male,
Sargento Toribio Valinotti,Sargento Toribio Valinotti,,-0.49,Male,
Saturnino Mereles,Saturnino Mereles,,-0.49,Male,
Senador Pierce Long Huey,Senador Pierce Long Huey,,-0.49,Male,
Subteniente Marcelino Ayala,Subteniente Marcelino Ayala,,-0.49,Male,
Teniente Alcides González,Teniente Alcides González,,-0.49,Male,
Teniente Eulogio Martínez,Teniente Eulogio Martínez,,-0.49,Male,
Teniente Maximiliano Perez,Teniente Maximiliano Perez,,-0.49,Male,
Teniente Primero Horacio Gini,Teniente Primero Horacio Gini,,-0.49,Male,
Teniente Primero Jose Colman del Socorro,Teniente Primero Jose Colman del Socorro,,-0.49,Male,
Teniente Primero Jose Luis Duarte,Teniente Primero Jose Luis Duarte,,-0.49,Male,
Teodocio Gonzalez,Teodocio Gonzalez,,-0.49,Male,
Teodoro S. Mongelos,Teodoro S. Mongelos,,-0.49,Male,
Teofilo Leasing,Teofilo Leasing,,-0.49,Male,
Toribio Pereira,Toribio Pereira,,-0.49,Male,
Anibal Mena Porta,Anibal Mena Porta,,-0.48,Male,
Avenida General Máximo Santos,General Máximo Santos,,-0.48,Male,
Cap. Rivas,Cap. Rivas,,-0.48,Male,
Cap. Rivas,Cap. Rivas,,-0.48,Male,
Capitán Miguel Angel Alfaro,Capitán Miguel Angel Alfaro,,-0.48,Male,
Comandante Atilio Peña Machain,Comandante Atilio Peña Machain,,-0.48,Male,
Fulgencio R. Moreno,Fulgencio R. Moreno,,-0.48,Male,
Fulgencio R. Moreno,Fulgencio R. Moreno,,-0.48,Male,
General Ceferino Vega Gaona,General Ceferino Vega Gaona,,-0.48,Male,
General de División Alcibiades Ibañez Rojas,General de División Alcibiades Ibañez Rojas,,-0.48,Male,
General Francisco Miranda,General Francisco Miranda,,-0.48,Male,
General Máximo Santos,General Máximo Santos,,-0.48,Male,
Martín de Goicochea,Martín de Goicochea,,-0.48,Male,
Mauricio José Troche,Mauricio José Troche,,-0.48,Male,
Monseñor Hernando de Trejo y Sanabria,Monseñor Hernando de Trejo y Sanabria,,-0.48,Male,
Profesor Carlos Lara,Profesor Carlos Lara,,-0.48,Male,
Ramón de las Llanas,Ramón de las Llanas,,-0.48,Male,
Ruy Díaz de Guzmán,Ruy Díaz de Guzmán,,-0.48,Male,
Sargento Martinez,Sargento Martinez,,-0.48,Male,
Teniente Victor Miranda,Teniente Victor Miranda,,-0.48,Male,
Adrian Aguiar Matheu,Adrian Aguiar Matheu,,-0.47,Male,
Alvar Núñez,Alvar Núñez,,-0.47,Male,
Calle San Francisco de Asís,San Francisco Asís,,-0.47,Male,
Coronel Alejo Silva,Coronel Alejo Silva,,-0.47,Male,
Doctor Ramón Doria,Doctor Ramón Doria,,-0.47,Male,
Eligio Ayala,Eligio Ayala,,-0.47,Male,
Félix de Azara,Félix de Azara,,-0.47,Male,
General Adrian Jara,General Adrian Jara,,-0.47,Male,
Hernando de Rivera,Hernando de Rivera,,-0.47,Male,
Papa Juan XXIII,Papa Juan XXIII,,-0.47,Male,
Papa Juan XXIII,Papa Juan XXIII,,-0.47,Male,
Proceres de Mayo,Proceres de Mayo,,-0.47,Male,
Teniente Luis Miranda,Teniente Luis Miranda,,-0.47,Male,
Viriato Diaz Perez,Viriato Diaz Perez,,-0.47,Male,
cadete Estanislao Romero,cadete Estanislao Romero,,-0.46,Male,
Cadete Fulgencio Peña,Cadete Fulgencio Peña,,-0.46,Male,
Capitan Elías Ayala,Capitan Elías Ayala,,-0.46,Male,
Capitán Elías Ayala,Capitán Elías Ayala,,-0.46,Male,
Capitán Elías Ayala,Capitán Elías Ayala,,-0.46,Male,
Diaz De Leon,Diaz De Leon,,-0.46,Male,
Mendoza Sanchez,Mendoza Sanchez,,-0.46,Male,
Pasaje San Carlos,San Carlos,,-0.46,Male,
San Carlos,San Carlos,,-0.46,Male,
San Carlos,San Carlos,,-0.46,Male,
Teniente Primero Rene B. Brugada Doldan,Teniente Primero Rene B. Brugada Doldan,,-0.46,Male,
Calle Falcon,Falcon,,-0.45,Male,
Máximo Lira,Máximo Lira,,-0.45,Male,
Practicante Dionicio Jara,Practicante Dionicio Jara,,-0.45,Male,
San Luis,San Luis,,-0.45,Male,
Ciudad San Fernando de Maldonado,San Fernando Maldonado,,-0.44,Male,
Pantaleón Garcia,Pantaleón Garcia,,-0.44,Male,
Ruiz Díaz de Melgarejo,Ruiz Díaz de Melgarejo,,-0.44,Male,
San Jorge,San Jorge,,-0.44,Male,
San Rafael,San Rafael,,-0.44,Male,
San Rafael,San Rafael,,-0.44,Male,
san Rafael,san Rafael,,-0.44,Male,
Albino Jara,Albino Jara,,-0.43,Male,
C. Lazard G. Yegros,Lazard G. Yegros,,-0.43,Male,
Doctor José Gabriel Téllez,Doctor José Gabriel Téllez,,-0.43,Male,
Doctor Molina,Doctor Molina,,-0.43,Male,
